epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,learning_rate
1,0.7374264912989023,62.949337945988084,1.051760499652858,56.18733991950238,1.8080119927909886,31.96463797764302,0.001
2,0.46496155659435134,77.9542713751477,0.867056079174035,57.90706183680937,1.4685941715942366,58.82954628479579,0.001
3,0.4186830648677663,82.57951347861571,0.8335668626894183,72.18441273326016,1.5592958931680594,59.32636808650544,0.001
4,0.3483908955974683,86.10965612171562,1.2146763663878228,62.26856933772411,2.0841549225499696,40.395996200774455,0.001
5,0.34061197060815823,87.24495389375464,0.7965562492086787,77.03622392974754,1.1490238899034317,69.86191276393659,0.001
6,0.30520458075792084,87.68835345279135,0.7400088974701189,76.6044639590194,1.6392989696708518,62.606853218382405,0.001
7,0.28653646304343977,89.1354926729441,0.9593009147923613,77.9216977680205,1.288703395103792,71.5350332432235,0.001
8,0.2656294137852111,90.39869416393603,0.8038370357913391,84.32491767288694,1.0558135514822136,81.21575217359538,0.001
9,0.26799106399731204,90.2330283946256,0.8651896922296418,82.2319795096963,1.3434855807227166,72.95243661868926,0.001
10,0.2542208514988585,90.86158381347984,0.8493563882967405,80.22685693377241,1.2188771766192654,73.57346387082633,0.001
11,0.23831310213651632,91.05039406526744,0.9514327284784239,70.66227588730332,1.7831690367996675,58.624972601738875,0.001
12,0.24451909643697348,91.38294373454497,0.8320094075741542,79.67800951335529,1.4190557049859367,68.89749397238255,0.001
13,0.23479274387122223,91.61560668997356,0.9514738020669913,84.33955360409806,1.2570524990773366,81.55914371301235,0.001
14,0.21966421490481425,91.74107414761308,0.8325542968675542,88.24734723746798,1.4195218158256977,75.58997588953021,0.001
15,0.21219574067442565,91.6716407001815,0.8321812467477676,82.7661909989023,1.0920573021497395,79.8714108277928,0.001
16,0.22830169497817082,91.74472853958315,1.040832175503302,77.51189169410904,1.4033035550644037,73.8803243954117,0.001
17,0.20458031296134807,92.63152765765656,0.9386432443122014,88.64251738016831,1.4155404631645783,89.74209103528896,0.001
18,0.20987930410742667,92.0943320380544,1.0115331787568143,76.78741309915843,1.4029692012138575,71.59348286695405,0.001
19,0.19502974242343626,92.4110460087949,0.8686336198882592,81.20746432491767,1.4031371631266258,73.0035800394535,0.001
20,0.19143915609024692,92.4098278781382,1.2917850258255326,79.83168679107209,1.5090896443616997,83.95557828596479,0.001
